unit_id,is_defective,iso_risk_score,iso_prediction,risk_tier
UNIT_00184582,1,52.57008648198599,1,Flag
UNIT_00019788,0,43.70691065586614,1,Flag
UNIT_00195982,1,84.60909134454316,1,Block
UNIT_00197469,1,45.80139942797735,1,Flag
UNIT_00157681,0,48.5502107078596,1,Flag
UNIT_00174355,0,50.089377738324224,1,Flag
UNIT_00198229,1,86.85352553479356,1,Block
UNIT_00190908,1,51.322170046073246,1,Flag
UNIT_00186642,1,54.53120711929353,1,Flag
UNIT_00062183,0,41.87629937249059,1,Flag
UNIT_00184336,1,48.57202550240183,1,Flag
UNIT_00159433,0,59.752941821812655,1,Flag
UNIT_00009107,0,47.05182507285537,1,Flag
UNIT_00199313,1,91.4598838431798,1,Block
UNIT_00197074,1,91.13857031682468,1,Block
UNIT_00076836,0,45.070349116353604,1,Flag
UNIT_00192518,1,51.7021004526472,1,Flag
UNIT_00190374,1,49.77051080584353,1,Flag
UNIT_00093199,0,42.68568463522179,1,Flag
UNIT_00186340,1,45.86469556124506,1,Flag
UNIT_00193739,1,78.34962314016823,1,Block
UNIT_00151117,0,58.97223459740134,1,Flag
UNIT_00198448,1,91.8350000720869,1,Block
UNIT_00126221,0,48.18740886522172,1,Flag
UNIT_00194176,1,82.61442677550755,1,Block
UNIT_00187755,1,42.90196310186193,1,Flag
UNIT_00028455,0,58.48483194457758,1,Flag
UNIT_00132663,0,41.90306592502847,1,Flag
UNIT_00195850,1,43.73776469297656,1,Flag
UNIT_00199816,1,88.8864354234038,1,Block
UNIT_00044242,0,45.33160766259596,1,Flag
UNIT_00193771,1,49.19232490861509,1,Flag
UNIT_00187499,1,90.91560966339459,1,Block
UNIT_00188098,1,50.52477100249557,1,Flag
UNIT_00171005,0,70.26013965544144,1,Flag
UNIT_00046992,0,47.51293362644822,1,Flag
UNIT_00192439,1,88.38179185587586,1,Block
UNIT_00196812,1,42.53228159467902,1,Flag
UNIT_00188689,1,93.8368450950295,1,Block
UNIT_00086590,0,41.10090303659228,1,Flag
UNIT_00190858,1,49.27041297827369,1,Flag
UNIT_00199459,1,44.62087751265391,1,Flag
UNIT_00189190,1,84.16839077760639,1,Block
UNIT_00153602,0,69.87832632373473,1,Flag
UNIT_00190096,1,88.97565239242094,1,Block
UNIT_00189155,1,46.46380053499762,1,Flag
UNIT_00183854,0,42.97759935885482,1,Flag
UNIT_00190540,1,52.35760327921645,1,Flag
UNIT_00196610,1,88.47491068354734,1,Block
UNIT_00184711,1,91.35543838780663,1,Block
UNIT_00194823,1,65.2391894729917,1,Flag
UNIT_00014837,0,47.06918237877079,1,Flag
UNIT_00189156,1,53.642068604758265,1,Flag
UNIT_00186655,1,56.67205354273702,1,Flag
UNIT_00187859,1,94.51889974850003,1,Block
UNIT_00191227,1,48.918629441469186,1,Flag
UNIT_00192884,1,53.554908586824574,1,Flag
UNIT_00137188,0,45.21289997200297,1,Flag
UNIT_00191077,1,43.02094630604019,1,Flag
UNIT_00188127,1,55.91299028206148,1,Flag
UNIT_00018846,0,49.892415221958686,1,Flag
UNIT_00187857,1,87.96682863788212,1,Block
UNIT_00030396,0,41.986252416054604,1,Flag
UNIT_00198247,1,50.14960991576885,1,Flag
UNIT_00187890,1,88.74385542995572,1,Block
UNIT_00189714,1,85.68292735642996,1,Block
UNIT_00192595,1,74.23567710256498,1,Block
UNIT_00080267,0,66.07467185996556,1,Flag
UNIT_00040491,0,46.50329583605923,1,Flag
UNIT_00190413,1,81.7948109717911,1,Block
UNIT_00032369,0,49.685189759966335,1,Flag
UNIT_00190495,1,89.17260418588354,1,Block
UNIT_00096346,0,43.212582593168726,1,Flag
UNIT_00076055,0,44.473307253659044,1,Flag
UNIT_00195540,1,46.84757587945668,1,Flag
UNIT_00193226,1,91.91165477940201,1,Block
UNIT_00198972,1,89.1579071340451,1,Block
UNIT_00197611,1,50.837722764682134,1,Flag
UNIT_00051359,0,45.24227324808816,1,Flag
UNIT_00194332,1,83.7120521900166,1,Block
UNIT_00194096,1,48.4677118518285,1,Flag
UNIT_00125117,0,54.81433885206397,1,Flag
UNIT_00196307,1,87.18471792232549,1,Block
UNIT_00063355,0,41.170383058064786,1,Flag
UNIT_00185701,1,45.14398848746332,1,Flag
UNIT_00005497,0,56.07898758846975,1,Flag
UNIT_00093582,0,46.10478460550255,1,Flag
UNIT_00184313,1,50.7677700843678,1,Flag
UNIT_00197957,1,90.42846023551895,1,Block
UNIT_00198069,1,90.98932780125227,1,Block
UNIT_00195031,1,46.50804228010072,1,Flag
UNIT_00117093,0,48.73233577213036,1,Flag
UNIT_00189452,1,49.93340017774942,1,Flag
UNIT_00194879,1,52.96469101968505,1,Flag
UNIT_00195627,1,41.216008819404564,1,Flag
UNIT_00196222,1,41.06725409217156,1,Flag
UNIT_00188273,1,46.30549075830297,1,Flag
UNIT_00153803,0,44.21864847994945,1,Flag
UNIT_00198234,1,87.41734837665979,1,Block
UNIT_00198597,1,64.15169532927077,1,Flag
UNIT_00188115,1,43.714854109891114,1,Flag
UNIT_00194896,1,91.85301781339733,1,Block
UNIT_00187519,1,94.43374063687108,1,Block
UNIT_00185511,1,48.42002909209682,1,Flag
UNIT_00190921,1,85.76821213617617,1,Block
UNIT_00007177,0,45.05855092026574,1,Flag
UNIT_00199531,1,44.619224617647,1,Flag
UNIT_00062351,0,42.0148336381864,1,Flag
UNIT_00184672,1,88.2600956876748,1,Block
UNIT_00199076,1,81.2559265561539,1,Block
UNIT_00184428,1,43.66711055553616,1,Flag
UNIT_00192573,1,89.41857117049224,1,Block
UNIT_00032080,0,41.14103708269158,1,Flag
UNIT_00088135,0,42.890546375323936,1,Flag
UNIT_00196553,1,90.7017386420502,1,Block
UNIT_00199271,1,88.12834612442813,1,Block
UNIT_00193618,1,44.84345565205803,1,Flag
UNIT_00194477,1,51.028147206488114,1,Flag
UNIT_00184691,1,47.73625078083864,1,Flag
UNIT_00187083,1,47.15572209173075,1,Flag
UNIT_00192547,1,44.23182583244472,1,Flag
UNIT_00199401,1,43.93209817237288,1,Flag
UNIT_00187883,1,50.406854784869736,1,Flag
UNIT_00108032,0,47.15849589961239,1,Flag
UNIT_00057678,0,53.790812473740736,1,Flag
UNIT_00194230,1,48.15642183588829,1,Flag
UNIT_00196526,1,89.28878311522953,1,Block
UNIT_00069604,0,49.307464017602605,1,Flag
UNIT_00190902,1,48.369626034296616,1,Flag
UNIT_00185327,1,43.07413991129767,1,Flag
UNIT_00090771,0,42.53199822325129,1,Flag
UNIT_00186269,1,86.68408247694322,1,Block
UNIT_00193954,1,91.49378103331352,1,Block
UNIT_00198806,1,47.81577504934021,1,Flag
UNIT_00154653,0,44.20935012631516,1,Flag
UNIT_00186644,1,50.22021045433094,1,Flag
UNIT_00193772,1,46.752537768138396,1,Flag
UNIT_00192725,1,89.89435854489432,1,Block
UNIT_00194930,1,52.23141707465879,1,Flag
UNIT_00189875,1,45.251973778729145,1,Flag
UNIT_00196683,1,89.4188171937027,1,Block
UNIT_00149640,0,41.509633918168,1,Flag
UNIT_00194949,1,43.09421527219807,1,Flag
UNIT_00187043,1,44.37530165248966,1,Flag
UNIT_00189958,1,47.54880567662225,1,Flag
UNIT_00197465,1,51.559748809114474,1,Flag
UNIT_00188075,1,92.1026551036799,1,Block
UNIT_00184606,1,42.227188603007235,1,Flag
UNIT_00045516,0,42.80363138890481,1,Flag
UNIT_00193127,1,86.10396515782021,1,Block
UNIT_00193206,1,49.0773422086813,1,Flag
UNIT_00197259,1,47.302368560167736,1,Flag
UNIT_00006387,0,42.09123127564908,1,Flag
UNIT_00185829,1,85.95733854061977,1,Block
UNIT_00185275,1,42.46799402821481,1,Flag
UNIT_00071344,0,43.67421237843378,1,Flag
UNIT_00193791,1,51.16696028303676,1,Flag
UNIT_00197114,1,46.73360064437844,1,Flag
UNIT_00185106,1,88.84108257607903,1,Block
UNIT_00199761,1,83.22386680573231,1,Block
UNIT_00069692,0,70.75951403231595,1,Block
UNIT_00184858,1,44.98730711340889,1,Flag
UNIT_00059449,0,47.272210016125086,1,Flag
UNIT_00160514,0,56.031071984837425,1,Flag
UNIT_00102392,0,45.266854608882184,1,Flag
UNIT_00191601,1,44.78035534293879,1,Flag
UNIT_00197433,1,47.567014734431815,1,Flag
UNIT_00190239,1,45.42263814704723,1,Flag
UNIT_00187769,1,55.07111062075987,1,Flag
UNIT_00186076,1,62.95587098333171,1,Flag
UNIT_00134865,0,52.35338047633482,1,Flag
UNIT_00101032,0,42.36249026581167,1,Flag
UNIT_00198655,1,88.803976659102,1,Block
UNIT_00185745,1,85.58717957103822,1,Block
UNIT_00187672,1,65.15364353163737,1,Flag
UNIT_00117724,0,51.37598752088316,1,Flag
UNIT_00190588,1,86.9926894686613,1,Block
UNIT_00197215,1,64.53416150147737,1,Flag
UNIT_00048781,0,54.55505906752434,1,Flag
UNIT_00192078,1,85.65406594606404,1,Block
UNIT_00184789,1,43.08423179095956,1,Flag
UNIT_00187692,1,49.49964035737768,1,Flag
UNIT_00187944,1,80.78524932612781,1,Block
UNIT_00189192,1,46.698926475633876,1,Flag
UNIT_00194892,1,82.9467790887929,1,Block
UNIT_00184588,1,86.71812067953763,1,Block
UNIT_00188942,1,90.91147971066033,1,Block
UNIT_00159291,0,47.8242738440979,1,Flag
UNIT_00001610,0,41.33001599215811,1,Flag
UNIT_00197198,1,41.97835775997837,1,Flag
UNIT_00189053,1,49.32892626299286,1,Flag
UNIT_00191765,1,90.4010010828973,1,Block
UNIT_00185209,1,62.98187218121423,1,Flag
UNIT_00074673,0,53.569006671382304,1,Flag
UNIT_00185852,1,60.57325668013098,1,Flag
UNIT_00194204,1,91.1775934846768,1,Block
UNIT_00144659,0,42.59168210090581,1,Flag
UNIT_00198887,1,89.39889141748088,1,Block
UNIT_00125258,0,60.247321415486915,1,Flag
UNIT_00188578,1,44.38665073660035,1,Flag
UNIT_00189126,1,94.16213922268143,1,Block
UNIT_00198460,1,49.34338510388122,1,Flag
UNIT_00199568,1,85.56048925556766,1,Block
UNIT_00196973,1,59.391931121152325,1,Flag
UNIT_00177891,0,55.680280962417505,1,Flag
UNIT_00198284,1,45.24673492898001,1,Flag
UNIT_00191348,1,43.96771793737662,1,Flag
UNIT_00189820,1,62.14839301514588,1,Flag
UNIT_00194061,1,87.25173434966223,1,Block
UNIT_00197711,1,81.97472238133496,1,Block
UNIT_00125776,0,53.199506089054196,1,Flag
UNIT_00189159,1,50.74105657047343,1,Flag
UNIT_00189960,1,43.99813691335988,1,Flag
UNIT_00193222,1,51.696847181699866,1,Flag
UNIT_00184778,1,90.4501163922915,1,Block
UNIT_00118211,0,46.279571190442404,1,Flag
UNIT_00199390,1,85.81856373278363,1,Block
UNIT_00197796,1,46.292628771653554,1,Flag
UNIT_00189174,1,86.86285971585654,1,Block
UNIT_00190149,1,85.98589173837264,1,Block
UNIT_00047565,0,42.346930761733894,1,Flag
UNIT_00188152,1,86.27059706861249,1,Block
UNIT_00174760,0,47.224771163192706,1,Flag
UNIT_00193789,1,43.671615661277194,1,Flag
UNIT_00073023,0,46.247810816819566,1,Flag
UNIT_00185902,1,88.39466603150734,1,Block
UNIT_00189661,1,46.34267601759817,1,Flag
UNIT_00191402,1,42.45311601983379,1,Flag
UNIT_00195598,1,84.26781941476773,1,Block
UNIT_00115209,0,59.25726060375242,1,Flag
UNIT_00187667,1,59.588303640852004,1,Flag
UNIT_00196030,1,59.13797082242712,1,Flag
UNIT_00192272,1,45.00981502732285,1,Flag
UNIT_00177091,0,50.26316876237577,1,Flag
UNIT_00194234,1,56.52434348746869,1,Flag
UNIT_00197199,1,42.01048493146037,1,Flag
UNIT_00082957,0,44.01901163945953,1,Flag
UNIT_00168260,0,41.51693578844303,1,Flag
UNIT_00194700,1,67.98083451032694,1,Flag
UNIT_00188675,1,65.89378377210765,1,Flag
UNIT_00186599,1,89.10272329971636,1,Block
UNIT_00184948,1,48.06131394839531,1,Flag
UNIT_00198108,1,81.95603918102421,1,Block
UNIT_00043073,0,41.65928123370113,1,Flag
UNIT_00105699,0,57.72548455385997,1,Flag
UNIT_00194740,1,80.62781309740934,1,Block
UNIT_00184089,1,47.15183539084992,1,Flag
UNIT_00195594,1,46.93617334991009,1,Flag
UNIT_00199687,1,87.48633856836551,1,Block
UNIT_00192949,1,78.90833759641853,1,Block
UNIT_00185105,1,86.8759295099758,1,Block
UNIT_00196653,1,53.4922164080117,1,Flag
UNIT_00117836,0,58.8907320101424,1,Flag
UNIT_00184737,1,59.074538843010316,1,Flag
UNIT_00196681,1,68.62729542513897,1,Flag
UNIT_00185539,1,85.49210808113239,1,Block
UNIT_00199893,1,89.06349806628991,1,Block
UNIT_00186641,1,89.07187888538908,1,Block
UNIT_00193310,1,52.881680030802144,1,Flag
UNIT_00186391,1,83.05991071173585,1,Block
UNIT_00192614,1,45.173655175375444,1,Flag
UNIT_00188362,1,48.17303695730256,1,Flag
UNIT_00185956,1,53.7102961495795,1,Flag
UNIT_00187638,1,83.1721551173247,1,Block
UNIT_00195687,1,82.28019472276912,1,Block
UNIT_00078687,0,47.61227143493692,1,Flag
UNIT_00188354,1,46.736295037497335,1,Flag
UNIT_00172022,0,46.34276247407868,1,Flag
UNIT_00190373,1,92.35447481668677,1,Block
UNIT_00119328,0,43.96569666858613,1,Flag
UNIT_00086951,0,52.06097329652772,1,Flag
UNIT_00185037,1,89.75560143903978,1,Block
UNIT_00077730,0,48.95908128967664,1,Flag
UNIT_00198560,1,45.60206255764173,1,Flag
UNIT_00074748,0,54.933107550999736,1,Flag
UNIT_00197241,1,88.02933824782181,1,Block
UNIT_00011148,0,41.05557377109276,1,Flag
UNIT_00187826,1,42.76057606005674,1,Flag
UNIT_00197483,1,83.13361398469708,1,Block
UNIT_00196261,1,42.43913180128675,1,Flag
UNIT_00195276,1,46.99401651629269,1,Flag
UNIT_00198407,1,52.425321265570204,1,Flag
UNIT_00072941,0,47.920170764218604,1,Flag
UNIT_00143494,0,44.5561422198013,1,Flag
UNIT_00197103,1,86.38265005886076,1,Block
UNIT_00105861,0,45.890150229314706,1,Flag
UNIT_00066622,0,44.34739225006025,1,Flag
UNIT_00191711,1,82.2725762909956,1,Block
UNIT_00190427,1,45.857161323594966,1,Flag
UNIT_00187340,1,46.14156760706925,1,Flag
UNIT_00195265,1,46.34744424062757,1,Flag
UNIT_00191763,1,88.29268457336217,1,Block
UNIT_00015505,0,41.29389288942502,1,Flag
UNIT_00189125,1,93.14744639355611,1,Block
UNIT_00195129,1,47.79255055388961,1,Flag
UNIT_00195490,1,49.72903740618577,1,Flag
UNIT_00111932,0,48.561045975612714,1,Flag
UNIT_00194216,1,51.657332917142725,1,Flag
UNIT_00193143,1,51.201452319738785,1,Flag
UNIT_00185319,1,90.0563514448217,1,Block
UNIT_00046581,0,50.81539607504989,1,Flag
UNIT_00186079,1,48.1045059631605,1,Flag
UNIT_00187174,1,88.35537579126988,1,Block
UNIT_00189198,1,83.14578484138968,1,Block
UNIT_00197874,1,51.67838865427777,1,Flag
UNIT_00103769,0,46.68704021922286,1,Flag
UNIT_00102822,0,53.51433152052423,1,Flag
UNIT_00198500,1,42.71471707226376,1,Flag
UNIT_00185021,1,87.86407953147325,1,Block
UNIT_00190203,1,87.03113234562355,1,Block
UNIT_00035239,0,47.23470786434589,1,Flag
UNIT_00110310,0,41.37660789900603,1,Flag
UNIT_00049112,0,50.92003166751119,1,Flag
UNIT_00198377,1,83.10102375537929,1,Block
UNIT_00176582,0,49.16313754467168,1,Flag
UNIT_00185246,1,87.76053664846543,1,Block
UNIT_00173455,0,58.04590014384439,1,Flag
UNIT_00192946,1,42.48873666501472,1,Flag
UNIT_00195671,1,48.17591661555722,1,Flag
UNIT_00186886,1,43.98152798947842,1,Flag
UNIT_00195145,1,44.976310414782596,1,Flag
UNIT_00197341,1,44.86582729290241,1,Flag
UNIT_00190089,1,88.9109656438574,1,Block
UNIT_00129629,0,49.722903438092175,1,Flag
UNIT_00063433,0,55.68270474312587,1,Flag
UNIT_00057718,0,45.70081405777197,1,Flag
UNIT_00199533,1,89.53758293125563,1,Block
UNIT_00195753,1,52.70085126363941,1,Flag
UNIT_00196076,1,84.78264336417396,1,Block
UNIT_00197736,1,84.50490809332383,1,Block
UNIT_00199383,1,93.28265852113131,1,Block
UNIT_00199422,1,50.92773762552914,1,Flag
UNIT_00047844,0,42.84449321428375,1,Flag
UNIT_00189601,1,90.02544582277886,1,Block
UNIT_00089820,0,46.31461194596211,1,Flag
UNIT_00190912,1,87.610240511668,1,Block
UNIT_00184374,1,46.062067833945655,1,Flag
UNIT_00198373,1,46.912098710282656,1,Flag
UNIT_00189003,1,85.68841813647109,1,Block
UNIT_00188329,1,90.49665126324592,1,Block
UNIT_00129657,0,42.66817630080904,1,Flag
UNIT_00193124,1,52.597423764533865,1,Flag
UNIT_00185574,1,49.90339233021806,1,Flag
UNIT_00192816,1,89.96791097507739,1,Block
UNIT_00193520,1,54.50449066530352,1,Flag
UNIT_00188589,1,84.70428738636306,1,Block
UNIT_00196045,1,89.27000680025142,1,Block
UNIT_00184227,1,89.83943768086961,1,Block
UNIT_00030762,0,47.66794924190285,1,Flag
UNIT_00095948,0,49.37765541681161,1,Flag
UNIT_00185972,1,85.21591821464479,1,Block
UNIT_00194068,1,89.39946094682023,1,Block
UNIT_00187045,1,47.022221070050925,1,Flag
UNIT_00197379,1,43.45876436625862,1,Flag
UNIT_00189462,1,55.965165684206575,1,Flag
UNIT_00185713,1,93.48099001901176,1,Block
UNIT_00019781,0,47.29183504480847,1,Flag
UNIT_00190090,1,86.17262965561306,1,Block
UNIT_00189582,1,43.26928101415675,1,Flag
UNIT_00189212,1,84.00782006768557,1,Block
UNIT_00186876,1,86.50379551098166,1,Block
UNIT_00195267,1,42.65972652296111,1,Flag
UNIT_00188972,1,53.46833771302218,1,Flag
UNIT_00185248,1,86.28562860737844,1,Block
UNIT_00048988,0,57.30276531922618,1,Flag
UNIT_00044696,0,59.208586995907524,1,Flag
UNIT_00184756,1,53.65224585853463,1,Flag
UNIT_00192700,1,86.91409009230449,1,Block
UNIT_00195916,1,87.58455099013891,1,Block
UNIT_00191185,1,82.98087069184461,1,Block
UNIT_00199869,1,50.34673595211204,1,Flag
UNIT_00193926,1,49.14788768727314,1,Flag
UNIT_00128074,0,43.6487424865291,1,Flag
UNIT_00185742,1,90.73347466292799,1,Block
UNIT_00185170,1,51.095207954987295,1,Flag
UNIT_00199838,1,48.69174841627469,1,Flag
UNIT_00186177,1,48.05835552346882,1,Flag
UNIT_00192642,1,87.1240565021786,1,Block
UNIT_00185919,1,47.27194441812776,1,Flag
UNIT_00192395,1,44.9066783856462,1,Flag
UNIT_00187335,1,85.11674270425456,1,Block
UNIT_00070811,0,43.68238061309792,1,Flag
UNIT_00190914,1,83.96639740087994,1,Block
UNIT_00100843,0,63.288699194967066,1,Flag
UNIT_00195565,1,48.63760423615592,1,Flag
UNIT_00043827,0,43.34212291089714,1,Flag
UNIT_00197991,1,52.56892425520208,1,Flag
UNIT_00197825,1,42.75487712084378,1,Flag
UNIT_00189487,1,89.3644995227138,1,Block
UNIT_00127772,0,52.28616201124478,1,Flag
UNIT_00192452,1,85.04495930010782,1,Block
UNIT_00199839,1,90.74097445896,1,Block
UNIT_00191184,1,81.39247324406583,1,Block
UNIT_00197139,1,50.75955780913368,1,Flag
UNIT_00007182,0,52.02239049728897,1,Flag
UNIT_00102840,0,50.620482354611646,1,Flag
UNIT_00195209,1,87.22223122768717,1,Block
UNIT_00058797,0,42.628601798570706,1,Flag
UNIT_00187276,1,53.609251778113524,1,Flag
UNIT_00060102,0,53.01613627765896,1,Flag
UNIT_00194024,1,47.61086384672779,1,Flag
UNIT_00197261,1,44.603944391719395,1,Flag
UNIT_00196332,1,77.47029461624166,1,Block
UNIT_00139191,0,43.226086009252406,1,Flag
UNIT_00198926,1,89.97259365905035,1,Block
UNIT_00196120,1,63.259148785517674,1,Flag
UNIT_00193582,1,50.36302950093261,1,Flag
UNIT_00187559,1,91.6540074981348,1,Block
UNIT_00125695,0,44.32611436033456,1,Flag
UNIT_00089769,0,61.24552636514623,1,Flag
UNIT_00003508,0,46.92165619016359,1,Flag
UNIT_00195186,1,44.710904110695836,1,Flag
UNIT_00187836,1,47.52928798364354,1,Flag
UNIT_00196921,1,85.7365430384074,1,Block
UNIT_00119688,0,48.8633818836845,1,Flag
UNIT_00075252,0,50.19931647503701,1,Flag
UNIT_00072844,0,43.784987068583426,1,Flag
UNIT_00186195,1,84.30829872803551,1,Block
UNIT_00187650,1,89.85919865371773,1,Block
UNIT_00195225,1,47.82364776647275,1,Flag
UNIT_00193483,1,47.05474463703453,1,Flag
UNIT_00184240,1,90.67326236789665,1,Block
UNIT_00004286,0,52.848502150249836,1,Flag
UNIT_00192773,1,89.30023359456487,1,Block
UNIT_00019550,0,43.89229735977321,1,Flag
UNIT_00188045,1,43.437102845779876,1,Flag
UNIT_00106975,0,43.86577961893921,1,Flag
UNIT_00188572,1,50.45858439651414,1,Flag
UNIT_00185841,1,85.03862104704703,1,Block
UNIT_00025034,0,57.98933930726382,1,Flag
UNIT_00196139,1,49.548286314317565,1,Flag
UNIT_00188510,1,45.40014677835214,1,Flag
UNIT_00003319,0,54.8548100221015,1,Flag
UNIT_00198211,1,81.40646636410244,1,Block
UNIT_00173360,0,57.51909538151125,1,Flag
UNIT_00090227,0,41.90670614058614,1,Flag
UNIT_00184940,1,84.72960878033498,1,Block
UNIT_00190944,1,46.35277723406217,1,Flag
UNIT_00076341,0,45.23503147260507,1,Flag
UNIT_00039942,0,50.63897129455647,1,Flag
UNIT_00188306,1,51.657924983967135,1,Flag
UNIT_00195168,1,55.68933514003866,1,Flag
UNIT_00198545,1,50.96023447765302,1,Flag
UNIT_00196650,1,85.12622972737663,1,Block
UNIT_00184439,1,46.566812400981355,1,Flag
UNIT_00033088,0,67.2259915433618,1,Flag
UNIT_00199740,1,45.918196960152095,1,Flag
UNIT_00049505,0,46.64639970112891,1,Flag
UNIT_00137594,0,52.44172375220714,1,Flag
UNIT_00070092,0,42.1693233447985,1,Flag
UNIT_00193126,1,48.227785829969136,1,Flag
UNIT_00030501,0,41.486885349875024,1,Flag
UNIT_00195924,1,46.85775213340167,1,Flag
UNIT_00196067,1,49.2054969575838,1,Flag
UNIT_00185983,1,82.96408811765917,1,Block
UNIT_00191722,1,45.29211327413097,1,Flag
UNIT_00184334,1,49.452760581420236,1,Flag
UNIT_00184292,1,89.03672934743348,1,Block
UNIT_00191541,1,50.09663769031327,1,Flag
UNIT_00093848,0,42.05816981431133,1,Flag
UNIT_00081375,0,41.87070138824939,1,Flag
UNIT_00101544,0,51.68368040562747,1,Flag
UNIT_00198017,1,43.84287436568895,1,Flag
UNIT_00193975,1,44.6794372411973,1,Flag
UNIT_00185740,1,60.02167347061001,1,Flag
UNIT_00188389,1,44.73128019081097,1,Flag
UNIT_00181701,0,50.62140776903573,1,Flag
UNIT_00199415,1,44.38122484731185,1,Flag
UNIT_00194006,1,48.540785659864795,1,Flag
UNIT_00190627,1,79.24049362479796,1,Block
UNIT_00191063,1,48.76128734975025,1,Flag
UNIT_00192440,1,49.23668449083692,1,Flag
UNIT_00186452,1,89.58579044354619,1,Block
UNIT_00137492,0,54.02583781656793,1,Flag
UNIT_00190870,1,81.70688322231308,1,Block
UNIT_00199312,1,43.15931050975314,1,Flag
UNIT_00191323,1,84.60590251248897,1,Block
UNIT_00198567,1,85.76611064853111,1,Block
UNIT_00197601,1,42.10594839694164,1,Flag
UNIT_00072293,0,42.22976320089773,1,Flag
UNIT_00000420,0,46.37013945120337,1,Flag
UNIT_00190674,1,86.37209720094522,1,Block
UNIT_00199780,1,87.44625293643355,1,Block
UNIT_00192610,1,92.91354122526135,1,Block
UNIT_00189501,1,89.59305747698878,1,Block
UNIT_00186626,1,90.98983445506435,1,Block
UNIT_00050741,0,47.81171726061777,1,Flag
UNIT_00125289,0,41.94595757296298,1,Flag
UNIT_00189421,1,87.76991039819595,1,Block
UNIT_00196214,1,94.68117801529354,1,Block
UNIT_00184350,1,46.78665049094333,1,Flag
UNIT_00041873,0,70.72184224695295,1,Block
UNIT_00197357,1,94.88627452665621,1,Block
UNIT_00197235,1,45.15338369587802,1,Flag
UNIT_00189615,1,50.057824003589225,1,Flag
UNIT_00158873,0,43.901755007123185,1,Flag
UNIT_00035584,0,46.44574128038175,1,Flag
UNIT_00101002,0,44.51737386164899,1,Flag
UNIT_00189580,1,82.20320290372318,1,Block
UNIT_00194182,1,44.842447841922315,1,Flag
UNIT_00107538,0,43.48706100634595,1,Flag
UNIT_00186861,1,88.27317177295963,1,Block
UNIT_00193897,1,49.57708259419829,1,Flag
UNIT_00190834,1,88.84726596078984,1,Block
UNIT_00184806,1,46.42107975551639,1,Flag
UNIT_00076060,0,43.60683953403111,1,Flag
UNIT_00093990,0,47.29577100461546,1,Flag
UNIT_00187993,1,92.10100557054416,1,Block
UNIT_00000094,0,53.70918951388223,1,Flag
UNIT_00121077,0,46.41062826510539,1,Flag
UNIT_00148257,0,44.13788947586469,1,Flag
UNIT_00185720,1,54.63401176371922,1,Flag
UNIT_00197700,1,80.57676401914243,1,Block
UNIT_00196638,1,45.98145349891791,1,Flag
UNIT_00188702,1,54.232293031271794,1,Flag
UNIT_00184376,1,56.67141154588968,1,Flag
UNIT_00194043,1,43.19458693121269,1,Flag
UNIT_00187277,1,86.42413843444942,1,Block
UNIT_00188794,1,91.24590136359582,1,Block
UNIT_00189822,1,84.52629954364727,1,Block
UNIT_00194480,1,89.4691511771174,1,Block
UNIT_00194462,1,41.62766926595342,1,Flag
UNIT_00195888,1,91.12747243859073,1,Block
UNIT_00081202,0,42.850064036663,1,Flag
UNIT_00114500,0,46.30201631285296,1,Flag
UNIT_00186122,1,85.54116811773156,1,Block
UNIT_00180220,0,48.87057695293022,1,Flag
UNIT_00019657,0,42.76047273559485,1,Flag
UNIT_00192383,1,52.26471169881048,1,Flag
UNIT_00196373,1,89.83100044189831,1,Block
UNIT_00191537,1,91.08518051875765,1,Block
UNIT_00164974,0,51.829720641311525,1,Flag
UNIT_00010378,0,51.89496198614648,1,Flag
UNIT_00188409,1,42.46311152042384,1,Flag
UNIT_00089361,0,57.30628551523748,1,Flag
UNIT_00159107,0,42.493284824009194,1,Flag
UNIT_00199824,1,44.669433791323286,1,Flag
UNIT_00193234,1,86.96605082039606,1,Block
UNIT_00192475,1,45.32591378030302,1,Flag
UNIT_00131438,0,41.30821656242539,1,Flag
UNIT_00188067,1,52.49342556222412,1,Flag
UNIT_00194391,1,48.861005510864764,1,Flag
UNIT_00195080,1,90.73656333744972,1,Block
UNIT_00172155,0,50.33056465686064,1,Flag
UNIT_00193270,1,49.315637827886086,1,Flag
UNIT_00191376,1,84.89593320565297,1,Block
UNIT_00186362,1,82.29614056219157,1,Block
UNIT_00194867,1,86.38403150087785,1,Block
UNIT_00198913,1,53.67208966129586,1,Flag
UNIT_00187050,1,59.223996565383956,1,Flag
UNIT_00193061,1,91.43277624157648,1,Block
UNIT_00198379,1,52.71716650774701,1,Flag
UNIT_00187946,1,87.01702265685994,1,Block
UNIT_00193474,1,47.78170688682701,1,Flag
UNIT_00042083,0,47.849627236564594,1,Flag
UNIT_00105190,0,47.378054843827,1,Flag
UNIT_00195346,1,46.08743378440041,1,Flag
UNIT_00193166,1,45.060934359361475,1,Flag
UNIT_00188825,1,81.57096832990501,1,Block
UNIT_00138847,0,44.72658940516014,1,Flag
UNIT_00199857,1,54.42055420155715,1,Flag
UNIT_00122332,0,48.29585917374233,1,Flag
UNIT_00197726,1,48.91487272414897,1,Flag
UNIT_00190357,1,86.10448894615314,1,Block
UNIT_00191456,1,84.5312453020293,1,Block
UNIT_00194871,1,47.46854645149774,1,Flag
