unit_id,is_defective,lgb_risk_score,lgb_prediction,risk_tier
UNIT_00195594,1,99.99476210239978,1,Block
UNIT_00199687,1,99.99999789311859,1,Block
UNIT_00192949,1,99.9999974907117,1,Block
UNIT_00185105,1,99.99999780727852,1,Block
UNIT_00196653,1,99.98933309929792,1,Block
UNIT_00184737,1,99.99338958081441,1,Block
UNIT_00196681,1,99.98148036094926,1,Block
UNIT_00185539,1,99.99999704880936,1,Block
UNIT_00199893,1,99.9999983017959,1,Block
UNIT_00186641,1,99.9999984071974,1,Block
UNIT_00193310,1,99.99001121289747,1,Block
UNIT_00186391,1,99.99999873255004,1,Block
UNIT_00192614,1,99.93938655232081,1,Block
UNIT_00193347,1,99.99999390327116,1,Block
UNIT_00188362,1,99.98682507240679,1,Block
UNIT_00185956,1,99.99493212587598,1,Block
UNIT_00187638,1,99.99999789813742,1,Block
UNIT_00195687,1,99.99999613427546,1,Block
UNIT_00188354,1,99.98785358340601,1,Block
UNIT_00190373,1,99.99999820600735,1,Block
UNIT_00185037,1,99.9999979861087,1,Block
UNIT_00190890,1,99.99999473692324,1,Block
UNIT_00198560,1,99.99999072036378,1,Block
UNIT_00197241,1,99.99999313212027,1,Block
UNIT_00187826,1,99.96877901070074,1,Block
UNIT_00197483,1,99.99999742578896,1,Block
UNIT_00196261,1,99.99121796621546,1,Block
UNIT_00195276,1,99.99752775881488,1,Block
UNIT_00198407,1,99.99144454120258,1,Block
UNIT_00197103,1,99.99999804034057,1,Block
UNIT_00191711,1,99.9999837854448,1,Block
UNIT_00190427,1,99.99634687524662,1,Block
UNIT_00187340,1,99.96423334084174,1,Block
UNIT_00195265,1,99.99565658709174,1,Block
UNIT_00191763,1,99.99999643399904,1,Block
UNIT_00189125,1,99.9999981150662,1,Block
UNIT_00195129,1,99.99891414398236,1,Block
UNIT_00195490,1,99.99581006632938,1,Block
UNIT_00194216,1,99.99618668130175,1,Block
UNIT_00193143,1,99.9999984502272,1,Block
UNIT_00185319,1,99.99999745308219,1,Block
UNIT_00186079,1,99.98174786242457,1,Block
UNIT_00187174,1,99.9999966589197,1,Block
UNIT_00189198,1,99.9999976283145,1,Block
UNIT_00197874,1,99.98712421850173,1,Block
UNIT_00198500,1,99.93899849391588,1,Block
UNIT_00185021,1,99.9999969297295,1,Block
UNIT_00190203,1,99.99999502943078,1,Block
UNIT_00198377,1,99.99998864157823,1,Block
UNIT_00185246,1,99.99999775994053,1,Block
UNIT_00192946,1,99.99999896445429,1,Block
UNIT_00195671,1,99.9920497276091,1,Block
UNIT_00186886,1,99.99999928532215,1,Block
UNIT_00195145,1,99.99147551581218,1,Block
UNIT_00197341,1,99.99383221023726,1,Block
UNIT_00190089,1,99.99999785412086,1,Block
UNIT_00195993,1,99.99999901024216,1,Block
UNIT_00199533,1,99.99999725806515,1,Block
UNIT_00195753,1,99.95573590022504,1,Block
UNIT_00196076,1,99.99999776187163,1,Block
UNIT_00197736,1,99.99999479585742,1,Block
UNIT_00199383,1,99.9999976759147,1,Block
UNIT_00199422,1,99.98169441477447,1,Block
UNIT_00189601,1,99.99999699096696,1,Block
UNIT_00190912,1,99.99999786694046,1,Block
UNIT_00184374,1,99.9999991281938,1,Block
UNIT_00198373,1,99.9954612960873,1,Block
UNIT_00189003,1,99.99999200715918,1,Block
UNIT_00188329,1,99.99999789606933,1,Block
UNIT_00193124,1,99.99253126989976,1,Block
UNIT_00185574,1,99.99238163024108,1,Block
UNIT_00192816,1,99.9999974816154,1,Block
UNIT_00193520,1,99.99342222312576,1,Block
UNIT_00188589,1,99.99999697567632,1,Block
UNIT_00196045,1,99.99999821231043,1,Block
UNIT_00184227,1,99.99999752843196,1,Block
UNIT_00185972,1,99.99999769878504,1,Block
UNIT_00194068,1,99.99999887435249,1,Block
UNIT_00187045,1,99.99514711188858,1,Block
UNIT_00197379,1,99.9999977348988,1,Block
UNIT_00189462,1,99.98737525967596,1,Block
UNIT_00185713,1,99.99999690414683,1,Block
UNIT_00190090,1,99.99999786793812,1,Block
UNIT_00189582,1,99.99340393482017,1,Block
UNIT_00189212,1,99.99999211547187,1,Block
UNIT_00186876,1,99.99999496104604,1,Block
UNIT_00195267,1,99.99203385515032,1,Block
UNIT_00188972,1,99.79864462432832,1,Block
UNIT_00185248,1,99.99999828022571,1,Block
UNIT_00184756,1,99.99204527089297,1,Block
UNIT_00192700,1,99.99999789563923,1,Block
UNIT_00195916,1,99.99999834494588,1,Block
UNIT_00191185,1,99.99999852111479,1,Block
UNIT_00199869,1,99.99437619686728,1,Block
UNIT_00193926,1,99.99473820050788,1,Block
UNIT_00185742,1,99.99999828583717,1,Block
UNIT_00185170,1,99.67472114755938,1,Block
UNIT_00199838,1,99.99739441036782,1,Block
UNIT_00186177,1,99.83095581457934,1,Block
UNIT_00192642,1,99.99999732914992,1,Block
UNIT_00185919,1,99.99999840366702,1,Block
UNIT_00192395,1,99.99088872834156,1,Block
UNIT_00187335,1,99.99999862265815,1,Block
UNIT_00190914,1,99.99999584244483,1,Block
UNIT_00195565,1,99.99998836942456,1,Block
UNIT_00197991,1,99.99088934851459,1,Block
UNIT_00197825,1,99.98913028913165,1,Block
UNIT_00189487,1,99.99999315777085,1,Block
UNIT_00192452,1,99.99999796124665,1,Block
UNIT_00199839,1,99.99999631245427,1,Block
UNIT_00191184,1,99.99999770752824,1,Block
UNIT_00197139,1,99.99569294868206,1,Block
UNIT_00195209,1,99.99999681190367,1,Block
UNIT_00187276,1,99.99999814391009,1,Block
UNIT_00194024,1,99.9947622609542,1,Block
UNIT_00197261,1,99.99999810960296,1,Block
UNIT_00196332,1,99.99999572405396,1,Block
UNIT_00198926,1,99.9999957868437,1,Block
UNIT_00196120,1,99.976166671916,1,Block
UNIT_00193582,1,99.99441510114771,1,Block
UNIT_00187559,1,99.99999747531717,1,Block
UNIT_00199760,1,99.99999706585741,1,Block
UNIT_00195186,1,99.99999219558197,1,Block
UNIT_00187836,1,99.99429025853334,1,Block
UNIT_00196921,1,99.99999846465033,1,Block
UNIT_00186195,1,99.99999311718989,1,Block
UNIT_00187650,1,99.9999887765199,1,Block
UNIT_00195225,1,99.98679687158048,1,Block
UNIT_00193483,1,99.99999927403664,1,Block
UNIT_00184240,1,99.99999826318977,1,Block
UNIT_00192773,1,99.99999772868603,1,Block
UNIT_00188045,1,99.99338903285359,1,Block
UNIT_00188572,1,99.99744486134396,1,Block
UNIT_00185841,1,99.99999770360895,1,Block
UNIT_00196139,1,99.99753451532715,1,Block
UNIT_00188510,1,99.9360023317496,1,Block
UNIT_00198211,1,99.9999975319991,1,Block
UNIT_00184940,1,99.99999769392473,1,Block
UNIT_00190944,1,99.99171987531086,1,Block
UNIT_00188306,1,99.99185327232529,1,Block
UNIT_00195168,1,99.98359631321836,1,Block
UNIT_00198545,1,99.99997830805137,1,Block
UNIT_00196650,1,99.9999982558279,1,Block
UNIT_00184439,1,99.99549788922553,1,Block
UNIT_00199740,1,99.99445602681999,1,Block
UNIT_00193126,1,99.98386746602831,1,Block
UNIT_00195924,1,99.99849934495735,1,Block
UNIT_00197290,1,99.99999548539039,1,Block
UNIT_00196067,1,99.99884760706108,1,Block
UNIT_00185983,1,99.99999607551857,1,Block
UNIT_00191722,1,99.99732149979533,1,Block
UNIT_00184334,1,99.9972621595883,1,Block
UNIT_00184292,1,99.99999715547571,1,Block
UNIT_00191541,1,99.99469523682191,1,Block
UNIT_00198017,1,99.99229436521864,1,Block
UNIT_00193975,1,99.99564225255978,1,Block
UNIT_00185740,1,99.98457117084213,1,Block
UNIT_00188389,1,99.98873510800506,1,Block
UNIT_00199415,1,99.99998520187859,1,Block
UNIT_00194006,1,99.90211794729055,1,Block
UNIT_00190627,1,99.99999691821299,1,Block
UNIT_00191063,1,99.99564506863372,1,Block
UNIT_00192440,1,99.98538584453033,1,Block
UNIT_00186452,1,99.99999688788488,1,Block
UNIT_00190870,1,99.99999772501505,1,Block
UNIT_00199312,1,99.99330894596093,1,Block
UNIT_00191323,1,99.99999537494702,1,Block
UNIT_00198567,1,99.99999830618265,1,Block
UNIT_00197601,1,99.99206432997885,1,Block
UNIT_00190674,1,99.99999690502796,1,Block
UNIT_00199780,1,99.99999775119652,1,Block
UNIT_00186557,1,99.99206891524933,1,Block
UNIT_00192610,1,99.99999868737244,1,Block
UNIT_00189017,1,99.99998679691734,1,Block
UNIT_00189501,1,99.99999841103597,1,Block
UNIT_00186626,1,99.99999737621164,1,Block
UNIT_00189421,1,99.99999836181402,1,Block
UNIT_00196214,1,99.99999747380357,1,Block
UNIT_00184350,1,99.9915326949281,1,Block
UNIT_00197357,1,99.99999811230411,1,Block
UNIT_00197235,1,99.99462747936522,1,Block
UNIT_00189615,1,99.99625385386116,1,Block
UNIT_00189580,1,99.99999736226493,1,Block
UNIT_00194182,1,99.99351789194384,1,Block
UNIT_00186861,1,99.99999814051083,1,Block
UNIT_00199431,1,99.99642472313185,1,Block
UNIT_00193897,1,99.99999936666781,1,Block
UNIT_00190834,1,99.9999978680109,1,Block
UNIT_00184806,1,99.99318042603981,1,Block
UNIT_00187993,1,99.9999981399955,1,Block
UNIT_00185720,1,99.99007354051383,1,Block
UNIT_00197700,1,99.99999531443363,1,Block
UNIT_00196638,1,99.99704629509932,1,Block
UNIT_00188702,1,99.98893160003263,1,Block
UNIT_00184376,1,99.99112933257257,1,Block
UNIT_00194043,1,99.99999827967508,1,Block
UNIT_00187277,1,99.99999729835393,1,Block
UNIT_00188794,1,99.99999743585278,1,Block
UNIT_00189822,1,99.99999799349165,1,Block
UNIT_00194480,1,99.99999879981799,1,Block
UNIT_00194462,1,99.99999876852523,1,Block
UNIT_00195888,1,99.99999837824113,1,Block
UNIT_00186122,1,99.99999781406115,1,Block
UNIT_00192383,1,99.99196730339084,1,Block
UNIT_00196373,1,99.99999752503132,1,Block
UNIT_00191537,1,99.99999801928769,1,Block
UNIT_00188409,1,99.99999897053759,1,Block
UNIT_00199824,1,99.98790364015359,1,Block
UNIT_00193234,1,99.99999724904337,1,Block
UNIT_00192475,1,99.99251793342295,1,Block
UNIT_00188067,1,99.99173181453446,1,Block
UNIT_00194391,1,99.98947678688691,1,Block
UNIT_00195080,1,99.99999726643422,1,Block
UNIT_00193270,1,99.98956060681546,1,Block
UNIT_00191376,1,99.9999981912722,1,Block
UNIT_00186362,1,99.99999171620613,1,Block
UNIT_00194867,1,99.99999819841662,1,Block
UNIT_00198913,1,99.98848555168361,1,Block
UNIT_00187050,1,99.99614167867706,1,Block
UNIT_00193061,1,99.99999716919491,1,Block
UNIT_00198379,1,99.99999762072098,1,Block
UNIT_00187946,1,99.99999887306569,1,Block
UNIT_00193474,1,99.80653796299535,1,Block
UNIT_00189838,1,99.99999717364175,1,Block
UNIT_00195346,1,99.99486549614838,1,Block
UNIT_00193166,1,99.99824202853145,1,Block
UNIT_00188825,1,99.99999222109332,1,Block
UNIT_00199857,1,99.98971131083712,1,Block
UNIT_00197726,1,99.98455461308873,1,Block
UNIT_00190357,1,99.9999934933603,1,Block
UNIT_00191456,1,99.9999976070994,1,Block
UNIT_00194871,1,99.94207203733548,1,Block
UNIT_00190746,1,99.97741181198613,1,Block
UNIT_00189735,1,99.99999740186215,1,Block
UNIT_00194555,1,99.99001222906386,1,Block
UNIT_00188049,1,99.99301081539052,1,Block
UNIT_00198092,1,99.99999751132864,1,Block
UNIT_00184226,1,99.98109787317232,1,Block
UNIT_00185090,1,99.9977697746053,1,Block
UNIT_00196283,1,99.99444266209575,1,Block
UNIT_00192128,1,99.97478950138397,1,Block
UNIT_00199540,1,99.99999707727791,1,Block
UNIT_00193456,1,99.9999983123644,1,Block
UNIT_00187829,1,99.99999774268328,1,Block
UNIT_00196499,1,99.9999866051853,1,Block
UNIT_00185761,1,99.98210146155188,1,Block
UNIT_00193159,1,99.99999732408168,1,Block
UNIT_00199526,1,99.99999848926784,1,Block
UNIT_00185088,1,99.99999867390314,1,Block
UNIT_00191192,1,99.42136316653657,1,Block
UNIT_00199347,1,99.99999664273163,1,Block
UNIT_00193009,1,99.999993690499,1,Block
UNIT_00199655,1,99.99472446553233,1,Block
UNIT_00196501,1,99.99759103382002,1,Block
UNIT_00194412,1,99.99353562227067,1,Block
UNIT_00185769,1,99.98906955905149,1,Block
UNIT_00191367,1,99.99999610349924,1,Block
UNIT_00191792,1,99.99468282756659,1,Block
UNIT_00186265,1,99.99999863439402,1,Block
UNIT_00197740,1,99.99999541401965,1,Block
UNIT_00189079,1,99.99140840306956,1,Block
UNIT_00198497,1,99.99675822281682,1,Block
UNIT_00191306,1,99.99589571052705,1,Block
UNIT_00196761,1,99.9999976679305,1,Block
UNIT_00185351,1,99.99261187021035,1,Block
UNIT_00193566,1,99.9999971466467,1,Block
UNIT_00186137,1,99.99999830866771,1,Block
UNIT_00192092,1,99.99999825037979,1,Block
UNIT_00193671,1,99.99999707278461,1,Block
UNIT_00199658,1,99.99689692876727,1,Block
UNIT_00195151,1,99.99040250514064,1,Block
UNIT_00185973,1,99.99372241776055,1,Block
UNIT_00189853,1,99.9999981073601,1,Block
UNIT_00196884,1,99.99999835858824,1,Block
UNIT_00192051,1,99.99578062977682,1,Block
UNIT_00196939,1,99.99327299404312,1,Block
UNIT_00197914,1,99.99999773100825,1,Block
UNIT_00198623,1,99.9999982317126,1,Block
UNIT_00195143,1,99.9999976474962,1,Block
UNIT_00199515,1,99.9899230537405,1,Block
UNIT_00189604,1,99.99552828843802,1,Block
UNIT_00198123,1,99.99999719412315,1,Block
UNIT_00189854,1,99.99999761814308,1,Block
UNIT_00193547,1,99.98257411223604,1,Block
UNIT_00185267,1,99.99999771520623,1,Block
UNIT_00186425,1,99.98417053548391,1,Block
UNIT_00196672,1,99.99999690623935,1,Block
UNIT_00196745,1,99.994564746239,1,Block
UNIT_00186538,1,99.99823769251591,1,Block
UNIT_00186069,1,99.99999807602032,1,Block
UNIT_00186970,1,99.99999728290781,1,Block
UNIT_00194370,1,99.98969660702626,1,Block
UNIT_00194792,1,99.99643426854075,1,Block
UNIT_00189371,1,99.99999914242915,1,Block
UNIT_00186232,1,99.99999843717752,1,Block
UNIT_00184752,1,99.98730473260592,1,Block
UNIT_00191882,1,99.98434701420943,1,Block
UNIT_00188995,1,99.99998328638623,1,Block
UNIT_00184242,1,99.9950790534192,1,Block
UNIT_00189594,1,99.99315758560381,1,Block
UNIT_00195827,1,99.9940035590603,1,Block
UNIT_00195799,1,99.99999819527066,1,Block
UNIT_00198724,1,99.99256829519871,1,Block
UNIT_00190305,1,99.9691254646634,1,Block
UNIT_00198371,1,99.98969725063007,1,Block
UNIT_00185425,1,99.99999795353162,1,Block
UNIT_00184407,1,99.99999662746313,1,Block
UNIT_00188224,1,99.98850234402538,1,Block
UNIT_00186146,1,99.9999975355201,1,Block
UNIT_00199010,1,99.99914800575468,1,Block
UNIT_00198600,1,99.9946947952904,1,Block
UNIT_00194387,1,99.99999792663321,1,Block
UNIT_00187507,1,99.99999787388127,1,Block
UNIT_00184548,1,99.99073426530931,1,Block
UNIT_00184230,1,99.95964492133497,1,Block
UNIT_00194198,1,99.99999687150525,1,Block
UNIT_00195476,1,99.9999970574188,1,Block
UNIT_00199964,1,99.99999784547657,1,Block
UNIT_00193977,1,99.99828597700895,1,Block
UNIT_00188232,1,99.99999705405487,1,Block
UNIT_00189127,1,99.9932144140999,1,Block
UNIT_00189394,1,99.99520633618667,1,Block
UNIT_00184597,1,99.99512308527638,1,Block
UNIT_00189228,1,99.99433767475881,1,Block
UNIT_00197442,1,99.99043485179455,1,Block
UNIT_00192681,1,99.99999697487796,1,Block
UNIT_00185464,1,99.99999683094768,1,Block
UNIT_00194353,1,99.99598104785383,1,Block
UNIT_00188474,1,99.99998452048416,1,Block
UNIT_00192265,1,99.99999620426203,1,Block
UNIT_00195165,1,99.9999932472715,1,Block
UNIT_00191452,1,99.9999904209956,1,Block
UNIT_00198369,1,99.99999722283704,1,Block
UNIT_00185484,1,99.99999717364217,1,Block
UNIT_00188358,1,99.99288649067933,1,Block
UNIT_00193887,1,99.99997626949224,1,Block
UNIT_00199581,1,99.99999538496286,1,Block
UNIT_00198613,1,99.99598569741633,1,Block
UNIT_00186657,1,99.99999636693344,1,Block
UNIT_00198197,1,99.99623582094229,1,Block
UNIT_00191173,1,99.99999733001349,1,Block
UNIT_00190467,1,99.99999767449272,1,Block
UNIT_00192428,1,99.99161353113766,1,Block
UNIT_00191058,1,99.9999981367217,1,Block
UNIT_00192950,1,99.99743394998832,1,Block
UNIT_00195860,1,99.98357504627356,1,Block
UNIT_00186286,1,99.99999716327123,1,Block
UNIT_00185960,1,99.99158243549536,1,Block
UNIT_00184204,1,99.99999726574508,1,Block
UNIT_00190184,1,99.99304780119364,1,Block
UNIT_00195065,1,99.99614898858906,1,Block
UNIT_00196846,1,99.99127594014128,1,Block
UNIT_00194545,1,99.9890310399137,1,Block
UNIT_00188685,1,99.99575208015689,1,Block
UNIT_00187714,1,99.99999673593591,1,Block
UNIT_00186908,1,99.99895025134494,1,Block
UNIT_00188210,1,99.99999801489417,1,Block
UNIT_00184668,1,99.96882101028565,1,Block
UNIT_00198088,1,99.84400216863547,1,Block
UNIT_00186639,1,99.99527941361266,1,Block
UNIT_00192557,1,99.99999792972055,1,Block
UNIT_00186993,1,99.99999810434954,1,Block
UNIT_00187074,1,99.99999778174285,1,Block
UNIT_00191284,1,99.96188649030088,1,Block
UNIT_00187032,1,99.99999729902315,1,Block
UNIT_00198050,1,99.99999757060736,1,Block
UNIT_00194816,1,99.99999785448611,1,Block
UNIT_00189937,1,99.99999818773135,1,Block
UNIT_00196362,1,99.99139650295638,1,Block
UNIT_00199074,1,99.98629781694302,1,Block
UNIT_00194047,1,99.99387153482732,1,Block
UNIT_00197586,1,99.99999935217984,1,Block
UNIT_00192442,1,99.99999773580859,1,Block
UNIT_00194677,1,99.99999695146275,1,Block
UNIT_00197029,1,99.99660724326897,1,Block
UNIT_00190620,1,99.99524478627016,1,Block
UNIT_00187532,1,99.99038323849867,1,Block
UNIT_00190932,1,99.99485199417255,1,Block
UNIT_00198877,1,99.99999708520329,1,Block
UNIT_00197565,1,99.98104616567159,1,Block
UNIT_00189878,1,99.9905342350733,1,Block
UNIT_00191207,1,99.96392506135732,1,Block
UNIT_00188635,1,99.99999751293967,1,Block
UNIT_00190805,1,99.9959986665177,1,Block
UNIT_00199900,1,99.99999829578053,1,Block
UNIT_00190514,1,99.99999784210092,1,Block
UNIT_00199569,1,99.99999797275244,1,Block
UNIT_00196458,1,99.99999808807699,1,Block
UNIT_00194932,1,99.99990111042221,1,Block
UNIT_00199385,1,99.9999959737727,1,Block
UNIT_00191775,1,99.99999809567315,1,Block
UNIT_00194799,1,99.99398985209342,1,Block
UNIT_00184424,1,99.99289652480134,1,Block
UNIT_00192415,1,99.99999729351093,1,Block
UNIT_00190553,1,99.99999822102215,1,Block
UNIT_00194261,1,99.99999731718553,1,Block
UNIT_00185361,1,99.99416270991361,1,Block
UNIT_00191493,1,99.99443040570996,1,Block
UNIT_00187302,1,99.99999886689048,1,Block
UNIT_00185437,1,99.99999910266573,1,Block
UNIT_00193186,1,99.9936302625637,1,Block
UNIT_00198726,1,99.99101540579875,1,Block
UNIT_00192798,1,99.99999839939089,1,Block
UNIT_00199348,1,99.99999772387152,1,Block
UNIT_00184034,1,99.99625660225705,1,Block
UNIT_00199213,1,99.9999971553151,1,Block
UNIT_00188104,1,99.95226337684147,1,Block
UNIT_00191908,1,99.99999626921601,1,Block
UNIT_00193564,1,99.99999437920198,1,Block
UNIT_00199368,1,99.99911551135317,1,Block
UNIT_00185877,1,99.99999673661799,1,Block
UNIT_00194709,1,99.99999832768668,1,Block
UNIT_00198387,1,99.99999563171306,1,Block
UNIT_00194909,1,99.99999711341341,1,Block
UNIT_00186129,1,99.99999902614546,1,Block
UNIT_00194083,1,99.99420972399092,1,Block
UNIT_00197885,1,99.9999981870218,1,Block
UNIT_00185025,1,99.999996030415,1,Block
UNIT_00190161,1,99.98736803465019,1,Block
UNIT_00192583,1,99.99999782480201,1,Block
UNIT_00188345,1,99.98662063052886,1,Block
UNIT_00186443,1,99.99584272681929,1,Block
UNIT_00187640,1,99.99999579576861,1,Block
UNIT_00188738,1,99.99999839093057,1,Block
UNIT_00191602,1,99.99394233915065,1,Block
UNIT_00185495,1,99.9891841079656,1,Block
UNIT_00186957,1,99.99591913415146,1,Block
UNIT_00191750,1,99.99685412968049,1,Block
UNIT_00199975,1,99.9999981834367,1,Block
UNIT_00190929,1,99.81772473326416,1,Block
UNIT_00190370,1,99.99359831984526,1,Block
UNIT_00198206,1,99.99999739245298,1,Block
UNIT_00196744,1,99.99999689324116,1,Block
UNIT_00190502,1,99.99717723902293,1,Block
UNIT_00192822,1,99.90679416335966,1,Block
UNIT_00193399,1,99.99200907452935,1,Block
UNIT_00184861,1,99.9955309342327,1,Block
UNIT_00184842,1,99.9999983139628,1,Block
UNIT_00192539,1,99.99999800671812,1,Block
UNIT_00195491,1,99.99999882053241,1,Block
UNIT_00199798,1,99.99999813480571,1,Block
UNIT_00191332,1,99.99240922200691,1,Block
UNIT_00187471,1,99.99048450503636,1,Block
UNIT_00186952,1,99.99490306702997,1,Block
UNIT_00199472,1,99.98994146785647,1,Block
UNIT_00199002,1,99.99999760519935,1,Block
UNIT_00186907,1,99.99999580062803,1,Block
UNIT_00187338,1,99.99362120908278,1,Block
UNIT_00192771,1,99.9999993175126,1,Block
UNIT_00191749,1,99.9999979825654,1,Block
UNIT_00196757,1,99.99999571042895,1,Block
UNIT_00188209,1,99.99999860372621,1,Block
UNIT_00185497,1,99.99490584099033,1,Block
UNIT_00191698,1,99.99999737677825,1,Block
UNIT_00197582,1,99.99999765262345,1,Block
UNIT_00197331,1,99.99999682319354,1,Block
UNIT_00188601,1,99.9923345839976,1,Block
UNIT_00189980,1,99.99501566973835,1,Block
UNIT_00192985,1,99.99603385489057,1,Block
UNIT_00190114,1,99.98065937686995,1,Block
UNIT_00198502,1,99.99999906557588,1,Block
UNIT_00196579,1,99.99370060788367,1,Block
UNIT_00197583,1,99.99999620257094,1,Block
UNIT_00198699,1,99.99676713387352,1,Block
UNIT_00197039,1,99.99999636534976,1,Block
UNIT_00195856,1,99.99999783639241,1,Block
UNIT_00189956,1,99.9950537379615,1,Block
UNIT_00186014,1,99.99999761978351,1,Block
UNIT_00192463,1,99.99999764114843,1,Block
UNIT_00193108,1,99.99999895076729,1,Block
UNIT_00197177,1,99.99999770151294,1,Block
UNIT_00192450,1,99.9999995691742,1,Block
UNIT_00191194,1,99.99999590192303,1,Block
UNIT_00191533,1,99.99999456776474,1,Block
UNIT_00193825,1,99.99999814860232,1,Block
UNIT_00199943,1,99.99042607045322,1,Block
UNIT_00191484,1,99.9999971024549,1,Block
UNIT_00190869,1,99.99999821354935,1,Block
UNIT_00193983,1,99.9936766235882,1,Block
UNIT_00186330,1,99.99999719978409,1,Block
UNIT_00184531,1,99.9999981677116,1,Block
UNIT_00185815,1,99.99999838585826,1,Block
UNIT_00186768,1,99.99999752551278,1,Block
UNIT_00198388,1,99.98682753783741,1,Block
UNIT_00186829,1,99.99118860846772,1,Block
UNIT_00198045,1,99.99999782616791,1,Block
UNIT_00199191,1,99.99524608381994,1,Block
UNIT_00184279,1,99.9955967553189,1,Block
UNIT_00184196,1,99.97774832435972,1,Block
UNIT_00191265,1,99.99997999387978,1,Block
UNIT_00185449,1,99.99451632775454,1,Block
UNIT_00191937,1,99.99812559436982,1,Block
UNIT_00193278,1,99.98990153220998,1,Block
UNIT_00190538,1,99.99172510702459,1,Block
UNIT_00196668,1,99.92822176301925,1,Block
UNIT_00184615,1,99.99999713693248,1,Block
UNIT_00192116,1,99.99088426768317,1,Block
UNIT_00196206,1,99.9972080437018,1,Block
UNIT_00197708,1,99.99630467330832,1,Block
UNIT_00187091,1,99.99999876462843,1,Block
UNIT_00188356,1,99.99722419473449,1,Block
UNIT_00195157,1,99.99361832610619,1,Block
UNIT_00191148,1,99.99300442293368,1,Block
UNIT_00191132,1,99.97569092963349,1,Block
UNIT_00195921,1,99.99484185259803,1,Block
UNIT_00197599,1,99.99207007490587,1,Block
UNIT_00187046,1,99.99999875329499,1,Block
UNIT_00197881,1,99.99999876957048,1,Block
UNIT_00198918,1,99.99407271258102,1,Block
UNIT_00185578,1,99.9919202170571,1,Block
UNIT_00188627,1,99.99517069060279,1,Block
UNIT_00186417,1,99.99999810749192,1,Block
UNIT_00199850,1,99.9999929808655,1,Block
UNIT_00198409,1,99.99999894074485,1,Block
UNIT_00198358,1,99.99999803076284,1,Block
UNIT_00187931,1,99.9928743582381,1,Block
UNIT_00199488,1,99.99999701422652,1,Block
UNIT_00185076,1,99.99453955591568,1,Block
UNIT_00184889,1,99.99999872156576,1,Block
UNIT_00193746,1,99.98477777447356,1,Block
UNIT_00193971,1,99.9999987406615,1,Block
UNIT_00184001,1,99.99998683960007,1,Block
UNIT_00197852,1,99.99999891882418,1,Block
UNIT_00185365,1,99.99125751140345,1,Block
UNIT_00190385,1,99.99789270188177,1,Block
UNIT_00193496,1,99.97140753238834,1,Block
UNIT_00186190,1,99.94319293191396,1,Block
UNIT_00187778,1,99.99718241186217,1,Block
UNIT_00186270,1,99.98415744103816,1,Block
UNIT_00191688,1,99.99999843153567,1,Block
UNIT_00191166,1,99.99487933020407,1,Block
UNIT_00193600,1,99.99999776915357,1,Block
UNIT_00190930,1,99.99424294125288,1,Block
UNIT_00194955,1,99.99209682066447,1,Block
UNIT_00189164,1,99.99999230301016,1,Block
UNIT_00185544,1,99.98663935452245,1,Block
UNIT_00184031,1,99.9999980847796,1,Block
UNIT_00196824,1,99.99999763618565,1,Block
UNIT_00198094,1,99.99999673065962,1,Block
UNIT_00192956,1,99.99999809750551,1,Block
UNIT_00191835,1,99.99999861433814,1,Block
UNIT_00195819,1,99.9999966782479,1,Block
UNIT_00198055,1,99.99999933707011,1,Block
UNIT_00198955,1,99.99339966590793,1,Block
UNIT_00197695,1,99.9999977657694,1,Block
UNIT_00196606,1,99.9999976451468,1,Block
UNIT_00195807,1,99.9719258236587,1,Block
UNIT_00184361,1,99.99999669857357,1,Block
UNIT_00198892,1,99.99781023553578,1,Block
UNIT_00199299,1,99.98854574271758,1,Block
UNIT_00197892,1,99.9999980973494,1,Block
UNIT_00191909,1,99.97298432095006,1,Block
UNIT_00199014,1,99.92457106437554,1,Block
UNIT_00188466,1,99.9999987292603,1,Block
UNIT_00193908,1,99.99249575375309,1,Block
UNIT_00186827,1,99.99190922821258,1,Block
UNIT_00188100,1,99.99999701748634,1,Block
UNIT_00188847,1,99.99524068082502,1,Block
UNIT_00199860,1,99.99824099839651,1,Block
UNIT_00189516,1,99.9999978286896,1,Block
UNIT_00184495,1,99.9942139905193,1,Block
UNIT_00184257,1,99.99999449970133,1,Block
UNIT_00198683,1,99.99999611279323,1,Block
UNIT_00190183,1,99.98379802559593,1,Block
UNIT_00192674,1,99.99999826983961,1,Block
UNIT_00184954,1,99.99999794044832,1,Block
UNIT_00187762,1,99.98124774992264,1,Block
UNIT_00192332,1,99.9797765961853,1,Block
UNIT_00190864,1,99.99690372309334,1,Block
UNIT_00196306,1,99.99999817202428,1,Block
UNIT_00187202,1,99.99999647934924,1,Block
UNIT_00186497,1,99.99998764775752,1,Block
UNIT_00193821,1,99.99999863636025,1,Block
UNIT_00193359,1,99.99999916876519,1,Block
UNIT_00186671,1,99.99999822725587,1,Block
UNIT_00190111,1,99.98948270576761,1,Block
UNIT_00187561,1,99.99999813141093,1,Block
UNIT_00188865,1,99.99999750923764,1,Block
UNIT_00185996,1,99.97073331213467,1,Block
UNIT_00190261,1,99.9907744251153,1,Block
UNIT_00196427,1,99.99999677732823,1,Block
UNIT_00185157,1,99.99692793341299,1,Block
